WBgeneID,wormbase_gseq,wikigene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00000036,Y44E3A.2,ace-2,905.2416574377964,0.43919314783540414,0.1833581528820702,6.751782107550667e-7,1.2489832358667657e-4
WBGene00000041,F54H12.1,aco-2,23417.212089665078,0.09086631093801428,0.11167970023139773,0.0052036157722791365,0.08215890049562721
WBGene00000099,B0207.4,air-2,363.81017214877386,-0.09079192840495154,0.16690918086878542,0.006183591463395279,0.09086420091508736
WBGene00000100,C25A11.4,ajm-1,4378.019681659363,0.4624411715147041,0.16306564811803365,1.1151086061707359e-5,0.0010785600941525281
WBGene00000103,F28H6.1,akt-2,761.8741236307405,0.034757289578856695,0.1323454431558389,0.0035988614609229596,0.06592638096120397
WBGene00000106,T07D3.7,alg-2,1640.9742450607375,0.4973809561818662,0.2615320685824889,0.003522947932435879,0.0649838358648322
WBGene00000110,T05H4.13,alh-4,4446.169932629694,0.1058737825630762,0.18176070688673396,0.007081768746112571,0.09669344835343585
WBGene00000111,T08B1.3,alh-5,717.107758258436,9.37227691996894e-4,0.1353257335116275,0.0048780511727084235,0.07924505664830073
WBGene00000114,F13D12.4,alh-8,17489.654336924003,0.10569484943952442,0.15074597576897328,1.4205837227871454e-6,2.0668695085809827e-4
WBGene00000121,F23B2.6,aly-2,1508.6839236699918,-0.38677322482440046,0.20371062230463718,0.002347008529906034,0.051078005804627284
WBGene00000133,C05E11.4,amt-1,24.374883706154982,0.01234389956370316,0.13783915816479958,0.007306659678587159,0.09804880012040425
WBGene00000137,R13G10.2,amx-1,407.7392522522803,0.11002660386415232,0.189566726809135,0.004768992605028062,0.07836762086612739
WBGene00000145,F35G12.9,apc-11,220.7128917069864,-0.5741008939195152,0.34633944590574434,3.7527686556661064e-4,0.01552543173233879
WBGene00000149,C42D8.8,apl-1,9766.345098292144,0.49623826230003093,0.21844517814685718,0.0031176122097869427,0.060889834848463234
WBGene00000206,F35G12.10,asb-1,2301.7785990795546,-0.7237612079533324,0.26727590319031286,3.368235588391282e-5,0.002585365698595626
WBGene00000217,R12H7.2,asp-4,9070.154534818286,0.08380909647649953,0.16768125614985546,0.0014160775661955557,0.037807811143641755
WBGene00000221,T04C10.4,atf-4,2678.0253076919676,0.07249430566966462,0.15082478986112177,0.00484189353786826,0.0791807272775419
WBGene00000222,F45E6.2,atf-6,782.6889421002354,0.08851200720137942,0.17373044774968502,0.0016718356166765147,0.04123542742922703
WBGene00000224,F26D10.9,atgp-1,1990.4585386781869,0.17031499294139407,0.2138428977530238,5.907965656520513e-4,0.021249371034428206
WBGene00000236,F57B10.11,bag-1,613.2321680524205,-0.17644992398440182,0.20219535914879785,0.0011266972196295921,0.03213568787881848
WBGene00000274,F15D4.1,btf-1,1258.47018102547,-0.1723958550581082,0.16015217780249866,0.00321129164342318,0.06206420222490561
WBGene00000302,C56A3.7,cav-2,180.75599025820645,0.057304715808557304,0.14943663925507145,5.4603636295102374e-5,0.0037018978344779095
WBGene00000380,C07G2.3,cct-5,11043.815351590007,-0.13947024042074593,0.09846092908975612,0.004590825279450093,0.07701035183174121
WBGene00000383,C17G10.4,cdc-14,1641.3524885709978,0.041116271643803076,0.10730314904768815,1.5797635638391358e-4,0.008383753437767611
WBGene00000426,Y106G6E.5,ced-12,1025.3329380377645,-0.20344353664921244,0.1809042156322771,0.0020309646323031223,0.04654683367025333
WBGene00000507,F44B9.4,cit-1.1,669.9987491652207,-0.2081442809414801,0.20150236184830542,0.00481738892203887,0.07906257180162399
WBGene00000516,T05A6.1,cki-1,429.02662912929185,0.08908626230900446,0.1712795880687023,1.3241552634905557e-5,0.0012335601803553386
WBGene00000542,C06G4.2,clp-1,5476.272300423187,0.34934833677536414,0.2257238076449973,0.002647858820657235,0.05512399335802338
WBGene00000592,F08H9.1,coh-3,389.12098445388466,-1.1326110578556026,0.6169417487625919,0.002535701244516952,0.05360139842706307
WBGene00000722,B0024.1,col-149,3123.197090247762,-0.004941873934972982,0.13633997410217757,0.0017143609872065934,0.04204405383207988
WBGene00000748,C35B8.1,col-175,778.58108552059,0.003041188927260451,0.13713603374533842,3.8255849185709624e-5,0.002846982707504333
WBGene00000796,C14A4.4,crn-3,1838.6996021826933,-0.2022560137617319,0.15617220753532304,0.0012125483787235089,0.03362160376036556
WBGene00000797,AH9.2,crn-4,87.65090372938825,0.017220749215077734,0.13533772315788656,0.0022988921597907005,0.0503694662895597
WBGene00000829,MTCE.21,,97815.09745201965,-0.2721932640127508,0.20345164034194468,6.219000187652685e-6,6.882891746146548e-4
WBGene00000841,K08E7.7,cul-6,327.1042167756425,0.1206299701768337,0.22100790056026867,1.5494331697620868e-4,0.00829074798150796
WBGene00000865,ZC168.4,cyb-1,1091.3959417916847,-0.2094844761940101,0.34759784855374276,0.005872110929446533,0.08841623770395715
WBGene00000885,T27D1.1,cyn-9,287.88197857694547,-1.0127087786159046,0.6008746786935133,0.006114258098903642,0.09058756078112501
WBGene00000899,F25E2.5,daf-3,811.9453243192739,0.0721881979954758,0.1520069143037855,0.005457741330490551,0.08453787503897776
WBGene00000913,T07A9.6,daf-18,845.5442680781846,-0.32366430944132685,0.21553594667849296,0.007474259859431973,0.09896134040877773
WBGene00000988,F09E10.3,dhs-25,1033.0971191190597,0.2320483229265488,0.3354448036026863,0.004708445707409957,0.0778833242254969
WBGene00001005,T26A5.9,dlc-1,4679.109165071103,-0.20557059392725952,0.16101791235037438,0.006725660617277157,0.09452186510908711
WBGene00001008,F33E2.2,dlk-1,1832.758015897434,0.12315218514389761,0.18841841029045325,0.0074453813887719435,0.09893986134542734
WBGene00001020,B0035.2,dnj-2,1132.3615763436883,-0.07169407898240407,0.13646573644883192,4.897435094243777e-4,0.01870704632311583
WBGene00001028,F22B7.5,dnj-10,1817.0286253693434,-0.1466817191853547,0.13208454627427982,0.006513438384123828,0.09318257917071247
WBGene00001029,F38A5.13,dnj-11,3705.2776879724165,-0.2810504383969764,0.1324687213597815,6.933354804918202e-6,7.544538770494604e-4
WBGene00001035,T03F6.2,dnj-17,978.6584373659651,-0.19086886814824344,0.13477351383414135,0.0015198736319829095,0.03944056845800941
WBGene00001040,T23B12.7,dnj-22,621.0289668127382,-0.8726126971528327,0.4196223274826076,3.9871267975766515e-4,0.016184735078940457
WBGene00001048,Y71F9B.16,dnj-30,619.9855168319057,-0.4480858031846808,0.1823710404914958,1.272688999234155e-4,0.007042756346616698
WBGene00001058,R11E3.8,dpf-5,3157.2131165307787,0.23970179755612453,0.1860991396197417,1.2102569277395378e-4,0.006784249765064621
WBGene00001060,R11E3.7,dpf-7,602.446607049314,-0.1513065638111452,0.15435158462256868,0.005215431014549816,0.08215890049562721
WBGene00001094,B0464.1,dars-1,7398.059762113055,0.19953153440053592,0.1517162617064918,0.007534302792298261,0.09934998661656842
WBGene00001112,Y106G6H.12,duo-3,725.9916605141557,-0.2103467644525443,0.17433448721009517,0.007216975689687267,0.09775378473405902
