WBgeneID,wormbase_gseq,wikigene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00000217,R12H7.2,asp-4,9070.154534818286,0.5536950502484954,0.25593687659251785,0.0014160775661955557,0.037807811143641755
WBGene00000222,F45E6.2,atf-6,782.6889421002354,0.5675809422588134,0.27142837459045466,0.0016718356166765147,0.04123542742922703
WBGene00000302,C56A3.7,cav-2,180.75599025820645,0.8939853090500844,0.27720082653039907,5.4603636295102374e-5,0.0037018978344779095
WBGene00000373,F08F3.7,cyp-14A5,696.0745277345948,2.3856095548992347,0.5806476387995172,8.200382176449935e-7,1.454612997299318e-4
WBGene00000480,Y38C9A.2,cgp-1,4010.7530122112494,1.51469630780138,0.2595273924885927,1.5096135562486358e-10,1.6289988283219653e-7
WBGene00000516,T05A6.1,cki-1,429.02662912929185,0.8117931517251591,0.22229599512807113,1.3241552634905557e-5,0.0012335601803553386
WBGene00000562,F14H8.6,cng-1,141.73183931122733,1.6990239464646537,0.6181585013471571,1.4789137816697008e-4,0.007979356066183732
WBGene00000795,CD4.2,crn-2,761.7414693407981,1.158570235278953,0.275853504269732,7.694305231900943e-7,1.4032895556040183e-4
WBGene00000797,AH9.2,crn-4,87.65090372938825,0.6817544581487589,0.37507303942561826,0.0022988921597907005,0.0503694662895597
WBGene00000841,K08E7.7,cul-6,327.1042167756425,0.8001157823893822,0.27568829540540535,1.5494331697620868e-4,0.00829074798150796
WBGene00001150,C29F3.1,ech-1.1,341.21202316629495,0.5895648102734312,0.4782916785106746,0.005653085010073734,0.0859176030462967
WBGene00001155,T05G5.6,ech-6,11194.52367989489,0.7984641454083983,0.2858407244088719,1.138800114660607e-4,0.0064961773941586785
WBGene00001397,W06D12.3,fat-5,969.9278183640296,1.9064017006655345,4.937510936274031,3.3915971767884197e-6,4.0664622076141895e-4
WBGene00001398,VZK822L.1,fat-6,6967.9736668575815,0.8572514929697099,0.4245247184898377,7.660597220431798e-4,0.024923887790796826
WBGene00001439,F26D12.1,fkh-7,821.1385859663397,0.6999723690519597,0.2156197726768768,6.131900585693617e-5,0.004042683194225402
WBGene00001441,K03C7.2,fkh-9,2457.420473175086,0.5970525863124188,0.1772765520502829,4.291730656690297e-5,0.0031326390989608838
WBGene00001763,F37B1.4,gst-15,48.333493977684576,0.8815569337724152,0.3697869788991549,5.574826386623065e-4,0.02048532774354082
WBGene00001777,Y53F4B.32,gst-29,27.77131238666602,1.2096497998802496,0.8852741972921556,0.002858475781883561,0.05747578090001589
WBGene00001817,Y50E8A.16,haf-7,859.140385177606,0.7891323791497687,0.23129358445257925,2.756313836523846e-5,0.0022447489225878793
WBGene00001854,F22F1.1,hil-3,1099.9740832264295,0.6659624385006971,0.6064292312450705,0.00288139736122607,0.05784684407831996
