WBgeneID,wormbase_gseq,wikigene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00000001,Y110A7A.10,aap-1,467.2357127043732,0.32790375554554163,0.2710307863527397,0.006307270215898951,0.04660458529609216
WBGene00000003,F07C3.7,aat-2,285.53882735716184,-0.05542597001244135,0.30220065589133943,0.008524613414963262,0.05846261789078675
WBGene00000008,F54D12.3,aat-7,19.132976223823277,-0.2739826959572773,0.5172045290564654,3.827738722313041e-8,2.041946293491355e-6
WBGene00000013,C50F2.10,abf-2,25.832569392808093,0.10992597446532872,0.32489600253413564,1.9853988505982585e-5,4.6924013151448105e-4
WBGene00000020,F12B6.1,abt-2,1062.4393581708268,0.4318129089779815,0.20834724111774486,7.484910806327535e-4,0.00901522421102747
WBGene00000040,ZK455.1,aco-1,11219.326507504682,-0.5557657956046539,0.420453343744175,2.0200240975642905e-4,0.0031649097065191735
WBGene00000041,F54H12.1,aco-2,23417.212089665078,-0.40050526803819275,0.1373397898381937,1.9899779616416313e-6,6.669454398832397e-5
WBGene00000073,F57F5.4,add-2,329.645240429474,-1.3169916827903982,0.39471766995181407,0.007039767941976279,0.05052380584283805
WBGene00000110,T05H4.13,alh-4,4446.169932629694,-0.19246093682955656,0.26464067104752176,0.010417186392732805,0.06735290861657017
WBGene00000113,F45H10.1,alh-7,1152.912850646407,-0.6433254328724991,0.2787803275860752,0.012938912494443924,0.07877634947248538
WBGene00000114,F13D12.4,alh-8,17489.654336924003,-1.3046985322783773,0.21760964490224477,8.634533974495335e-15,1.7505531345562264e-12
WBGene00000118,Y69F12A.2,alh-12,3151.94138253459,-1.0674804912557427,0.4837259199511186,6.200371324685119e-6,1.7961748230259893e-4
WBGene00000136,C05E11.5,amt-4,1256.5296871323494,-0.16427502561557966,0.3418655523200514,0.0010718500363265393,0.011871201156642424
WBGene00000155,W03G9.4,app-1,3563.2391853228423,-0.5570544082349429,0.3402520671392176,1.5605065274836672e-4,0.002586917111205989
WBGene00000169,F32A5.5,aqp-1,1295.826490010038,-0.32035771270585306,0.4771840233708116,1.7097331699459644e-4,0.002765892579334411
WBGene00000180,ZK1320.6,arc-1,718.1676592536701,-0.2639185387232416,0.17592191282557954,3.2551190566259045e-4,0.0046295360236163815
WBGene00000181,F01G4.2,ard-1,4495.532703882545,-0.638220631945012,0.2583860671605893,7.712636188249097e-5,0.001429155193680725
WBGene00000196,W02B12.6,aars-1,754.1136642157732,-0.4379460490390013,0.17961681047479797,0.008605890026979122,0.05883757415555762
WBGene00000202,Y6D11A.1,exos-4.2,525.2977375854068,-0.5662824408537936,0.306459999048315,0.00553318890032438,0.0422933386805873
WBGene00000207,F02E8.1,asb-2,16679.588124808135,-0.5419893759522586,0.21950855115566456,1.7811915346970742e-4,0.0028545353316449884
WBGene00000210,C53B7.4,asg-2,4822.30486670212,-0.4183221609270416,0.2238506446947029,0.002674207185079619,0.024251913042572047
WBGene00000217,R12H7.2,asp-4,9070.154534818286,-0.35397727634259313,0.3953925504517225,0.0041626730287730946,0.034190692639634944
WBGene00000229,C34E10.6,atp-2,76980.64748346279,-0.40975810517156963,0.18834687632911962,1.3987211293041755e-5,3.512065741120924e-4
WBGene00000230,F27C1.7,atp-3,14800.827869609717,-0.40367567291534684,0.17404926300666332,0.014379205992127702,0.08513218847182517
WBGene00000245,T13C5.5,bca-1,445.4607913836906,-1.0207452653602966,0.39635358243912205,8.013508411746191e-6,2.2180297878615984e-4
WBGene00000250,C50B8.2,bir-2,182.44131843960818,0.2635757971732126,0.3781433857724345,0.014920139258830798,0.08721461781190598
WBGene00000251,C09G5.6,bli-1,3588.9277029756213,0.028990951491510986,0.31235513395770453,0.005054583471111094,0.03943649462253023
WBGene00000256,Y73B6BL.34,bli-6,1287.781301432556,0.020449285747347397,0.3113207944274329,0.007695803800041449,0.054151623544152906
WBGene00000259,F13H8.10,bpl-1,583.1311479990809,-0.23971289694698375,0.15088338159018083,0.007468874105418146,0.05289280297805767
WBGene00000264,C36A4.8,brc-1,298.49031831744793,0.4548457300210543,0.31815142883158337,0.0023610720565198284,0.022060998724464362
WBGene00000274,F15D4.1,btf-1,1258.47018102547,0.3777568980262899,0.16505472374746957,0.003149756848881564,0.027528232051704692
WBGene00000277,C23H4.1,cab-1,3571.0029932411167,0.20205922980647892,0.27714637924182656,0.006215484850294473,0.046202569882830224
